Sentence,Label
Then issue was fixed and job was re-started.,1
Then job was re-started.,1
Job re-run once the source file is available.,1
"scheduls was held due to performance issues in the batches, will be run in enxt day's load",1
Then job was re-started and completed successfully.,1
Then  job has been re-executed and completed successfully.,1
Source file issue.,1
Job completed after receiving the file.,1
The job failed due to TD upgrade issue.It completed successfully after the issue is resolved.,1
Then issue has been fixed and job has been re started,1
Then issue was fixed and job was restarted.,1
rerun was successful,1
The job has been completed succesfully on re-run,1
The job completed successfully on re-executing the job,1
Then issue has been fixed and job was re started.,1
self lock.,1
script executed.,1
Then issue was fixed and job was re started,1
Job was re started and completed successfully.,1
The job was restarted and completed successfully.,1
Then issue was fixed and job was re-executed and completed successfully.,1
completed on re-run,1
"There were issues in TD upgrade happened over the weekend, later fixed by the TD team after which the jobs were re processed and completed successfully.",1
The job has completed successfully on re-run,1
Then job was re-started.,1
Job was re started and completed successfully.,1
Source file issue.,1
Job completed after receiving the file.,1
Batch Issues.,1
Jobs were re-run successfully.,1
Then issue was fixed and job was restarted.,1
Source file not available.,1
Job re-run once the file is avaialble.,1
Self-lock occured.,1
Job completed by manually running the query.,1
The job completed successfully on re-executing the job,1
The job abended due to duplicate data issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Job has been re-run successfully.,1
Job completed successfully by running the query manually.,1
The job was restarted and completed successfully.,1
Then job was re-started,1
The job abended as the source files are not available in the source path.,1
"We have requested the source team to place the file and restarted the job, it got completed successfully.",1
"There were issues in TD upgrade happened over the weekend, later fixed by the TD team after which the jobs were re processed and completed successfully.",1
Source file not available.,1
Job re-run once the file is available.,1
completed on re-run,1
Then job was re-started,1
The job ran successfully on re-run,1
self lock.,1
script executed.,1
Then job was re-started and completed successfully.,1
Then issue was fixed and job was re-started and completed successfully.,1
Then JOb was re started once the outage was over.,1
Then issue was fixed and job was re-started.,1
rerun was successful,1
Self lock.,1
script executed.,1
The job was restarted and completed successfully.,1
Then job was restarted and completed successfully.,1
On re-run job completed successfully.,1
"source file not available, contacted the source team for the same",1
The job failed due to null values in not null field.We have re-executed the job after deleting the invalid records and completed successfully.,1
